编码,名称,上级编码,上级名称,起始日期,终止日期,别名编码,别名名称,级别
141023,襄汾县,141000,临汾市,31/12/2002,31/08/2013,141023,襄汾县,区县
141024,洪洞县,141000,临汾市,31/12/2002,31/08/2013,141024,洪洞县,区县
141025,古县,141000,临汾市,31/12/2002,31/08/2013,141025,古县,区县
141026,安泽县,141000,临汾市,31/12/2002,31/08/2013,141026,安泽县,区县
141027,浮山县,141000,临汾市,31/12/2002,31/08/2013,141027,浮山县,区县
141028,吉县,141000,临汾市,31/12/2002,31/08/2013,141028,吉县,区县
141029,乡宁县,141000,临汾市,31/12/2002,31/08/2013,141029,乡宁县,区县
141030,大宁县,141000,临汾市,31/12/2002,31/08/2013,141030,大宁县,区县
141031,隰县,141000,临汾市,31/12/2002,31/08/2013,141031,隰县,区县
141032,永和县,141000,临汾市,31/12/2002,31/08/2013,141032,永和县,区县
141033,蒲县,141000,临汾市,31/12/2002,31/08/2013,141033,蒲县,区县
141034,汾西县,141000,临汾市,31/12/2002,31/08/2013,141034,汾西县,区县
141081,侯马市,141000,临汾市,31/12/2002,31/08/2013,141081,侯马市,区县
141082,霍州市,141000,临汾市,31/12/2002,31/08/2013,141082,霍州市,区县
141100,吕梁市,140000,山西省,31/12/2002,31/08/2013,141100,吕梁市,地级市（区）
141102,离石区,141100,吕梁市,31/12/2002,31/08/2013,141102,离石区,区县
141121,文水县,141100,吕梁市,31/12/2002,31/08/2013,141121,文水县,区县
141122,交城县,141100,吕梁市,31/12/2002,31/08/2013,141122,交城县,区县
141123,兴县,141100,吕梁市,31/12/2002,31/08/2013,141123,兴县,区县
141124,临县,141100,吕梁市,31/12/2002,31/08/2013,141124,临县,区县
141125,柳林县,141100,吕梁市,31/12/2002,31/08/2013,141125,柳林县,区县
141126,石楼县,141100,吕梁市,31/12/2002,31/08/2013,141126,石楼县,区县
141127,岚县,141100,吕梁市,31/12/2002,31/08/2013,141127,岚县,区县
141128,方山县,141100,吕梁市,31/12/2002,31/08/2013,141128,方山县,区县
141129,中阳县,141100,吕梁市,31/12/2002,31/08/2013,141129,中阳县,区县
141130,交口县,141100,吕梁市,31/12/2002,31/08/2013,141130,交口县,区县
141181,孝义市,141100,吕梁市,31/12/2002,31/08/2013,141181,孝义市,区县
141182,汾阳市,141100,吕梁市,31/12/2002,31/08/2013,141182,汾阳市,区县
142200,忻州地区,140000,山西省,01/01/1983,14/06/2000,140900,忻州市,地级市（区）
142300,吕梁地区,140000,山西省,01/05/1971,09/07/2004,141100,吕梁市,地级市（区）
142301,孝义市,141100,吕梁市,31/12/2002,31/12/2003,142301,孝义市,区县
142302,离石市,141100,吕梁市,31/12/2002,31/12/2003,142302,离石市,区县
142303,汾阳市,141100,吕梁市,31/12/2002,31/12/2003,142303,汾阳市,区县
142322,文水县,141100,吕梁市,31/12/2002,31/12/2003,142322,文水县,区县
142323,交城县,141100,吕梁市,31/12/2002,31/12/2003,142323,交城县,区县
142325,兴县,141100,吕梁市,31/12/2002,31/12/2003,142325,兴县,区县
142326,临县,141100,吕梁市,31/12/2002,31/12/2003,142326,临县,区县
142327,柳林县,141100,吕梁市,31/12/2002,31/12/2003,142327,柳林县,区县
142328,石楼县,141100,吕梁市,31/12/2002,31/12/2003,142328,石楼县,区县
142329,岚县,141100,吕梁市,31/12/2002,31/12/2003,142329,岚县,区县
142330,方山县,141100,吕梁市,31/12/2002,31/12/2003,142330,方山县,区县
142332,中阳县,141100,吕梁市,31/12/2002,31/12/2003,142332,中阳县,区县
142333,交口县,141100,吕梁市,31/12/2002,31/12/2003,142333,交口县,区县
142400,晋中地区,140000,山西省,01/01/1970,24/09/1999,140700,晋中市,地级市（区）
142600,临汾地区,140000,山西省,01/01/1970,01/11/2000,141000,临汾市,地级市（区）
142700,运城地区,140000,山西省,01/01/1970,01/06/2000,140800,运城市,地级市（区）
142800,晋南地区（已撤销）,140000,山西省,01/01/1970,01/06/2000,142800,晋南地区（已撤销）,地级市（区）
142900,晋东南地区（已撤销）,140000,山西省,01/01/1970,01/06/2000,142900,晋东南地区（已撤销）,地级市（区）
143000,雁北地区（已撤销）,140000,山西省,01/01/1970,01/06/2000,143000,雁北地区（已撤销）,地级市（区）
143100,雁北地区,140000,山西省,01/01/1949,01/01/2008,143100,雁北地区,地级市（区）
150000,内蒙古自治区,150000,内蒙古自治区,31/12/2002,31/08/2013,150000,内蒙古自治区,省
150100,呼和浩特市,150000,内蒙古自治区,31/12/2002,31/08/2013,150100,呼和浩特市,地级市（区）
150102,新城区,150100,呼和浩特市,31/12/2002,31/08/2013,150102,新城区,区县
150103,回民区,150100,呼和浩特市,31/12/2002,31/08/2013,150103,回民区,区县
150104,玉泉区,150100,呼和浩特市,31/12/2002,31/08/2013,150104,玉泉区,区县
150105,赛罕区,150100,呼和浩特市,31/12/2002,31/08/2013,150105,赛罕区,区县
150121,土默特左旗,150100,呼和浩特市,31/12/2002,31/08/2013,150121,土默特左旗,区县
150122,托克托县,150100,呼和浩特市,31/12/2002,31/08/2013,150122,托克托县,区县
150123,和林格尔县,150100,呼和浩特市,31/12/2002,31/08/2013,150123,和林格尔县,区县
150124,清水河县,150100,呼和浩特市,31/12/2002,31/08/2013,150124,清水河县,区县
150125,武川县,150100,呼和浩特市,31/12/2002,31/08/2013,150125,武川县,区县
150200,包头市,150000,内蒙古自治区,31/12/2002,31/08/2013,150200,包头市,地级市（区）
150202,东河区,150200,包头市,31/12/2002,31/08/2013,150202,东河区,区县
150203,昆都仑区,150200,包头市,31/12/2002,31/08/2013,150203,昆都仑区,区县
150204,青山区,150200,包头市,31/12/2002,31/08/2013,150204,青山区,区县
150205,石拐区,150200,包头市,31/12/2002,31/08/2013,150205,石拐区,区县
150206,白云鄂博矿区,150200,包头市,31/12/2008,31/08/2013,150206,白云鄂博矿区,区县
150207,九原区,150200,包头市,31/12/2002,31/08/2013,150207,九原区,区县
150221,土默特右旗,150200,包头市,31/12/2002,31/08/2013,150221,土默特右旗,区县
150222,固阳县,150200,包头市,31/12/2002,31/08/2013,150222,固阳县,区县
150223,达尔罕茂明安联合旗,150200,包头市,31/12/2002,31/08/2013,150223,达尔罕茂明安联合旗,区县
150224,白云矿区,150200,包头市,31/12/2002,31/12/2008,150206,白云鄂博矿区,区县
150300,乌海市,150000,内蒙古自治区,31/12/2002,31/08/2013,150300,乌海市,地级市（区）
150302,海勃湾区,150300,乌海市,31/12/2002,31/08/2013,150302,海勃湾区,区县
150303,海南区,150300,乌海市,31/12/2002,31/08/2013,150303,海南区,区县
150304,乌达区,150300,乌海市,31/12/2002,31/08/2013,150304,乌达区,区县
150400,赤峰市,150000,内蒙古自治区,31/12/2002,31/08/2013,150400,赤峰市,地级市（区）
150402,红山区,150400,赤峰市,31/12/2002,31/08/2013,150402,红山区,区县
150403,元宝山区,150400,赤峰市,31/12/2002,31/08/2013,150403,元宝山区,区县
150404,松山区,150400,赤峰市,31/12/2002,31/08/2013,150404,松山区,区县
150421,阿鲁科尔沁旗,150400,赤峰市,31/12/2002,31/08/2013,150421,阿鲁科尔沁旗,区县
150422,巴林左旗,150400,赤峰市,31/12/2002,31/08/2013,150422,巴林左旗,区县
150423,巴林右旗,150400,赤峰市,31/12/2002,31/08/2013,150423,巴林右旗,区县
150424,林西县,150400,赤峰市,31/12/2002,31/08/2013,150424,林西县,区县
150425,克什克腾旗,150400,赤峰市,31/12/2002,31/08/2013,150425,克什克腾旗,区县
150426,翁牛特旗,150400,赤峰市,31/12/2002,31/08/2013,150426,翁牛特旗,区县
150428,喀喇沁旗,150400,赤峰市,31/12/2002,31/08/2013,150428,喀喇沁旗,区县
150429,宁城县,150400,赤峰市,31/12/2002,31/08/2013,150429,宁城县,区县
150430,敖汉旗,150400,赤峰市,31/12/2002,31/08/2013,150430,敖汉旗,区县
150500,通辽市,150000,内蒙古自治区,31/12/2002,31/08/2013,150500,通辽市,地级市（区）
150502,科尔沁区,150500,通辽市,31/12/2002,31/08/2013,150502,科尔沁区,区县
150521,科尔沁左翼中旗,150500,通辽市,31/12/2002,31/08/2013,150521,科尔沁左翼中旗,区县
150522,科尔沁左翼后旗,150500,通辽市,31/12/2002,31/08/2013,150522,科尔沁左翼后旗,区县
150523,开鲁县,150500,通辽市,31/12/2002,31/08/2013,150523,开鲁县,区县
150524,库伦旗,150500,通辽市,31/12/2002,31/08/2013,150524,库伦旗,区县
150525,奈曼旗,150500,通辽市,31/12/2002,31/08/2013,150525,奈曼旗,区县
150526,扎鲁特旗,150500,通辽市,31/12/2002,31/08/2013,150526,扎鲁特旗,区县
150581,霍林郭勒市,150500,通辽市,31/12/2002,31/08/2013,150581,霍林郭勒市,区县
150600,鄂尔多斯市,150000,内蒙古自治区,31/12/2002,31/08/2013,150600,鄂尔多斯市,地级市（区）
150602,东胜区,150600,鄂尔多斯市,31/12/2002,31/08/2013,150602,东胜区,区县
150621,达拉特旗,150600,鄂尔多斯市,31/12/2002,31/08/2013,150621,达拉特旗,区县
150622,准格尔旗,150600,鄂尔多斯市,31/12/2002,31/08/2013,150622,准格尔旗,区县
150623,鄂托克前旗,150600,鄂尔多斯市,31/12/2002,31/08/2013,150623,鄂托克前旗,区县
150624,鄂托克旗,150600,鄂尔多斯市,31/12/2002,31/08/2013,150624,鄂托克旗,区县
150625,杭锦旗,150600,鄂尔多斯市,31/12/2002,31/08/2013,150625,杭锦旗,区县
150626,乌审旗,150600,鄂尔多斯市,31/12/2002,31/08/2013,150626,乌审旗,区县
150627,伊金霍洛旗,150600,鄂尔多斯市,31/12/2002,31/08/2013,150627,伊金霍洛旗,区县
150700,呼伦贝尔市,150000,内蒙古自治区,31/12/2002,31/08/2013,150700,呼伦贝尔市,地级市（区）
150702,海拉尔区,150700,呼伦贝尔市,31/12/2002,31/08/2013,150702,海拉尔区,区县
150703,扎赉诺尔区,150700,呼伦贝尔市,31/10/2012,31/08/2013,150703,扎赉诺尔区,区县
150721,阿荣旗,150700,呼伦贝尔市,31/12/2002,31/08/2013,150721,阿荣旗,区县
150722,莫力达瓦达斡尔族自治旗,150700,呼伦贝尔市,31/12/2002,31/08/2013,150722,莫力达瓦达斡尔族自治旗,区县
150723,鄂伦春自治旗,150700,呼伦贝尔市,31/12/2002,31/08/2013,150723,鄂伦春自治旗,区县
150724,鄂温克族自治旗,150700,呼伦贝尔市,31/12/2002,31/08/2013,150724,鄂温克族自治旗,区县
150725,陈巴尔虎旗,150700,呼伦贝尔市,31/12/2002,31/08/2013,150725,陈巴尔虎旗,区县
150726,新巴尔虎左旗,150700,呼伦贝尔市,31/12/2002,31/08/2013,150726,新巴尔虎左旗,区县
150727,新巴尔虎右旗,150700,呼伦贝尔市,31/12/2002,31/08/2013,150727,新巴尔虎右旗,区县
150781,满洲里市,150700,呼伦贝尔市,31/12/2002,31/08/2013,150781,满洲里市,区县
150782,牙克石市,150700,呼伦贝尔市,31/12/2002,31/08/2013,150782,牙克石市,区县
150783,扎兰屯市,150700,呼伦贝尔市,31/12/2002,31/08/2013,150783,扎兰屯市,区县
150784,额尔古纳市,150700,呼伦贝尔市,31/12/2002,31/08/2013,150784,额尔古纳市,区县
150785,根河市,150700,呼伦贝尔市,31/12/2002,31/08/2013,150785,根河市,区县
150800,巴彦淖尔市,150000,内蒙古自治区,31/12/2002,31/08/2013,150800,巴彦淖尔市,地级市（区）
150802,临河区,150800,巴彦淖尔市,31/12/2002,31/08/2013,150802,临河区,区县
150821,五原县,150800,巴彦淖尔市,31/12/2002,31/08/2013,150821,五原县,区县
150822,磴口县,150800,巴彦淖尔市,31/12/2002,31/08/2013,150822,磴口县,区县
150823,乌拉特前旗,150800,巴彦淖尔市,31/12/2002,31/08/2013,150823,乌拉特前旗,区县
150824,乌拉特中旗,150800,巴彦淖尔市,31/12/2002,31/08/2013,150824,乌拉特中旗,区县
150825,乌拉特后旗,150800,巴彦淖尔市,31/12/2002,31/08/2013,150825,乌拉特后旗,区县
150826,杭锦后旗,150800,巴彦淖尔市,31/12/2002,31/08/2013,150826,杭锦后旗,区县
150900,乌兰察布市,150000,内蒙古自治区,31/12/2002,31/08/2013,150900,乌兰察布市,地级市（区）
150902,集宁区,150900,乌兰察布市,31/12/2002,31/08/2013,150902,集宁区,区县
150921,卓资县,150900,乌兰察布市,31/12/2002,31/08/2013,150921,卓资县,区县
150922,化德县,150900,乌兰察布市,31/12/2002,31/08/2013,150922,化德县,区县
150923,商都县,150900,乌兰察布市,31/12/2002,31/08/2013,150923,商都县,区县
150924,兴和县,150900,乌兰察布市,31/12/2002,31/08/2013,150924,兴和县,区县
150925,凉城县,150900,乌兰察布市,31/12/2002,31/08/2013,150925,凉城县,区县
150926,察哈尔右翼前旗,150900,乌兰察布市,31/12/2002,31/08/2013,150926,察哈尔右翼前旗,区县
150927,察哈尔右翼中旗,150900,乌兰察布市,31/12/2002,31/08/2013,150927,察哈尔右翼中旗,区县
150928,察哈尔右翼后旗,150900,乌兰察布市,31/12/2002,31/08/2013,150928,察哈尔右翼后旗,区县
150929,四子王旗,150900,乌兰察布市,31/12/2002,31/08/2013,150929,四子王旗,区县
150981,丰镇市,150900,乌兰察布市,31/12/2002,31/08/2013,150981,丰镇市,区县
152100,呼伦贝尔盟,150000,内蒙古自治区,01/05/1954,01/10/2001,150700,呼伦贝尔市,地级市（区）
152101,海拉尔市,150700,呼伦贝尔市,01/11/2000,01/11/2000,152101,海拉尔市,区县
152200,兴安盟,150000,内蒙古自治区,31/12/2002,31/08/2013,152200,兴安盟,地级市（区）
152201,乌兰浩特市,152200,兴安盟,31/12/2002,31/08/2013,152201,乌兰浩特市,区县
152202,阿尔山市,152200,兴安盟,31/12/2002,31/08/2013,152202,阿尔山市,区县
152221,科尔沁右翼前旗,152200,兴安盟,31/12/2002,31/08/2013,152221,科尔沁右翼前旗,区县
152222,科尔沁右翼中旗,152200,兴安盟,31/12/2002,31/08/2013,152222,科尔沁右翼中旗,区县
152223,扎赉特旗,152200,兴安盟,31/12/2002,31/08/2013,152223,扎赉特旗,区县
152224,突泉县,152200,兴安盟,31/12/2002,31/08/2013,152224,突泉县,区县
152300,哲里木盟,150000,内蒙古自治区,01/07/1979,01/10/1999,150500,通辽市,地级市（区）
152500,锡林郭勒盟,150000,内蒙古自治区,31/12/2002,31/08/2013,152500,锡林郭勒盟,地级市（区）
152501,二连浩特市,152500,锡林郭勒盟,31/12/2002,31/08/2013,152501,二连浩特市,区县
152502,锡林浩特市,152500,锡林郭勒盟,31/12/2002,31/08/2013,152502,锡林浩特市,区县
152522,阿巴嘎旗,152500,锡林郭勒盟,31/12/2002,31/08/2013,152522,阿巴嘎旗,区县
152523,苏尼特左旗,152500,锡林郭勒盟,31/12/2002,31/08/2013,152523,苏尼特左旗,区县
152524,苏尼特右旗,152500,锡林郭勒盟,31/12/2002,31/08/2013,152524,苏尼特右旗,区县
152525,东乌珠穆沁旗,152500,锡林郭勒盟,31/12/2002,31/08/2013,152525,东乌珠穆沁旗,区县
152526,西乌珠穆沁旗,152500,锡林郭勒盟,31/12/2002,31/08/2013,152526,西乌珠穆沁旗,区县
152527,太仆寺旗,152500,锡林郭勒盟,31/12/2002,31/08/2013,152527,太仆寺旗,区县
152528,镶黄旗,152500,锡林郭勒盟,31/12/2002,31/08/2013,152528,镶黄旗,区县
152529,正镶白旗,152500,锡林郭勒盟,31/12/2002,31/08/2013,152529,正镶白旗,区县
152530,正蓝旗,152500,锡林郭勒盟,31/12/2002,31/08/2013,152530,正蓝旗,区县
152531,多伦县,152500,锡林郭勒盟,31/12/2002,31/08/2013,152531,多伦县,区县
152600,乌兰察布盟,150000,内蒙古自治区,01/01/1958,01/12/2003,150900,乌兰察布市,地级市（区）
152601,集宁市,150900,乌兰察布市,31/12/2002,31/12/2003,152601,集宁市,区县
152602,丰镇市,150900,乌兰察布市,31/12/2002,31/12/2003,152602,丰镇市,区县
152624,卓资县,150900,乌兰察布市,31/12/2002,31/12/2003,152624,卓资县,区县
152625,化德县,150900,乌兰察布市,31/12/2002,31/12/2003,152625,化德县,区县
152626,商都县,150900,乌兰察布市,31/12/2002,31/12/2003,152626,商都县,区县
152627,兴和县,150900,乌兰察布市,31/12/2002,31/12/2003,152627,兴和县,区县
152629,凉城县,150900,乌兰察布市,31/12/2002,31/12/2003,152629,凉城县,区县
152630,察哈尔右翼前旗,150900,乌兰察布市,31/12/2002,31/12/2003,152630,察哈尔右翼前旗,区县
152631,察哈尔右翼中旗,150900,乌兰察布市,31/12/2002,31/12/2003,152631,察哈尔右翼中旗,区县
152632,察哈尔右翼后旗,150900,乌兰察布市,31/12/2002,31/12/2003,152632,察哈尔右翼后旗,区县
152634,四子王旗,150900,乌兰察布市,31/12/2002,31/12/2003,152634,四子王旗,区县
152700,伊克邵盟,150000,内蒙古自治区,01/01/1950,30/04/2001,150600,鄂尔多斯市,地级市（区）
152701,东胜市,150600,鄂尔多斯市,01/11/2000,01/11/2000,152701,东胜市,区县
152800,巴彦淖尔盟,150000,内蒙古自治区,01/01/1956,01/12/2003,150800,巴彦淖尔市,地级市（区）
152801,临河市,150800,巴彦淖尔市,31/12/2002,31/12/2003,152801,临河市,区县
152822,五原县,150800,巴彦淖尔市,31/12/2002,31/12/2003,152822,五原县,区县
152823,磴口县,150800,巴彦淖尔市,31/12/2002,31/12/2003,152823,磴口县,区县
152824,乌拉特前旗,150800,巴彦淖尔市,31/12/2002,31/12/2003,152824,乌拉特前旗,区县
152825,乌拉特中旗,150800,巴彦淖尔市,31/12/2002,31/12/2003,152825,乌拉特中旗,区县
152826,乌拉特后旗,150800,巴彦淖尔市,31/12/2002,31/12/2003,152826,乌拉特后旗,区县
152827,杭锦后旗,150800,巴彦淖尔市,31/12/2002,31/12/2003,152827,杭锦后旗,区县
152900,阿拉善盟,150000,内蒙古自治区,31/12/2002,31/08/2013,152900,阿拉善盟,地级市（区）
152921,阿拉善左旗,152900,阿拉善盟,31/12/2002,31/08/2013,152921,阿拉善左旗,区县
152922,阿拉善右旗,152900,阿拉善盟,31/12/2002,31/08/2013,152922,阿拉善右旗,区县
152923,额济纳旗,152900,阿拉善盟,31/12/2002,31/08/2013,152923,额济纳旗,区县
